trades,wins,losses,win_rate,pf,expectancy,total,max_dd,filter
14,7,7,0.5,3.5454545454545454,140.0,1960.0,440.0,dir_prev10_ret_points > -543 AND body_atr > 1.33
12,6,6,0.5,3.5454545454545454,140.0,1680.0,330.0,dir_prev10_ret_points > -322 AND dir_ema_slow_dist_points > -1.13e+03
12,6,6,0.5,3.5454545454545454,140.0,1680.0,220.0,atr_points <= 279 AND range_atr <= 2.34
12,6,6,0.5,3.5454545454545454,140.0,1680.0,220.0,body_ratio > 0.802 AND dir_sweep_points <= 103
12,6,6,0.5,3.5454545454545454,140.0,1680.0,220.0,body_ratio > 0.802 AND dir_prev5_ret_points > -357
10,5,5,0.5,3.5454545454545454,140.0,1400.0,330.0,dir_prev10_ret_points > -322 AND dir_prev5_ret_points > -129
10,5,5,0.5,3.5454545454545454,140.0,1400.0,220.0,dir_prev10_ret_points > -322 AND trend_against_trade == False
10,5,5,0.5,3.5454545454545454,140.0,1400.0,440.0,dir_prev10_ret_points > -322 AND rsi <= 57.8
10,5,5,0.5,3.5454545454545454,140.0,1400.0,220.0,dir_prev10_ret_points > -322 AND adx <= 30.4
10,5,5,0.5,3.5454545454545454,140.0,1400.0,220.0,atr_points <= 279 AND trend_against_trade == False
10,5,5,0.5,3.5454545454545454,140.0,1400.0,220.0,atr_points <= 279 AND adx > 18.7
10,5,5,0.5,3.5454545454545454,140.0,1400.0,220.0,body_ratio > 0.802 AND opposite_wick_ratio <= 0.0379
10,5,5,0.5,3.5454545454545454,140.0,1400.0,220.0,body_ratio > 0.802 AND dir_sweep_points <= 53
10,5,5,0.5,3.5454545454545454,140.0,1400.0,220.0,body_ratio > 0.802 AND dir_ema_slow_dist_points > -1.13e+03
10,5,5,0.5,3.5454545454545454,140.0,1400.0,220.0,body_ratio > 0.802 AND adx > 18.7
10,5,5,0.5,3.5454545454545454,140.0,1400.0,220.0,atr_points <= 437 AND dir_ema_slow_dist_points > -374
10,5,5,0.5,3.5454545454545454,140.0,1400.0,220.0,opposite_wick_ratio <= 0.091 AND dir_prev5_ret_points > -129
10,5,5,0.5,3.5454545454545454,140.0,1400.0,220.0,opposite_wick_ratio <= 0.091 AND dir_ema_slow_dist_points > -374
10,5,5,0.5,3.5454545454545454,140.0,1400.0,220.0,dir_prev10_ret_points > -543 AND dir_wick_ratio <= 0.129
10,5,5,0.5,3.5454545454545454,140.0,1400.0,330.0,dir_sweep_points <= 53 AND dir_wick_ratio > 0.0946
10,5,5,0.5,3.5454545454545454,140.0,1400.0,330.0,dir_prev5_ret_points > -129 AND body_ratio > 0.628
8,4,4,0.5,3.5454545454545454,140.0,1120.0,110.0,atr_points <= 279 AND dir_prev5_ret_points > -129
8,4,4,0.5,3.5454545454545454,140.0,1120.0,220.0,atr_points <= 279 AND range_atr <= 1.95
8,4,4,0.5,3.5454545454545454,140.0,1120.0,220.0,body_ratio > 0.802 AND trend_against_trade == False
8,4,4,0.5,3.5454545454545454,140.0,1120.0,110.0,opposite_wick_ratio <= 0.0379 AND dir_ema_slow_dist_points > -374
8,4,4,0.5,3.5454545454545454,140.0,1120.0,110.0,opposite_wick_ratio <= 0.0379 AND dir_wick_ratio <= 0.129
8,4,4,0.5,3.5454545454545454,140.0,1120.0,220.0,atr_points <= 437 AND side == SHORT
8,4,4,0.5,3.5454545454545454,140.0,1120.0,330.0,dir_sweep_points <= 103 AND adx > 26.1
8,4,4,0.5,3.5454545454545454,140.0,1120.0,330.0,dir_prev5_ret_points > -357 AND side == SHORT
8,4,4,0.5,3.5454545454545454,140.0,1120.0,220.0,dir_sweep_points <= 53 AND dir_ema_slow_dist_points > -374
8,4,4,0.5,3.5454545454545454,140.0,1120.0,220.0,dir_prev5_ret_points > -129 AND body_atr > 1.46
8,4,4,0.5,3.5454545454545454,140.0,1120.0,330.0,vol_rel20 <= 1.16 AND range_atr > 1.64
8,4,4,0.5,3.5454545454545454,140.0,1120.0,440.0,vol_rel20 <= 1.16 AND adx > 26.1
8,4,4,0.5,3.5454545454545454,140.0,1120.0,440.0,body_ratio > 0.628 AND adx > 26.1
17,8,9,0.47058823529411764,3.1515151515151514,125.29411764705883,2130.0,440.0,atr_points <= 437 AND dir_prev5_ret_points > -357
17,8,9,0.47058823529411764,3.1515151515151514,125.29411764705883,2130.0,440.0,opposite_wick_ratio <= 0.091 AND dir_sweep_points <= 103
17,8,9,0.47058823529411764,3.1515151515151514,125.29411764705883,2130.0,440.0,opposite_wick_ratio <= 0.091 AND dir_prev5_ret_points > -357
17,8,9,0.47058823529411764,3.1515151515151514,125.29411764705883,2130.0,330.0,opposite_wick_ratio <= 0.091 AND dir_prev10_ret_points > -543
17,8,9,0.47058823529411764,3.1515151515151514,125.29411764705883,2130.0,440.0,dir_sweep_points <= 103 AND dir_prev10_ret_points > -543
15,7,8,0.4666666666666667,3.102272727272727,123.33333333333333,1850.0,330.0,atr_points <= 437 AND range_atr > 1.64
15,7,8,0.4666666666666667,3.102272727272727,123.33333333333333,1850.0,330.0,atr_points <= 437 AND dir_wick_ratio > 0.0946
15,7,8,0.4666666666666667,3.102272727272727,123.33333333333333,1850.0,440.0,opposite_wick_ratio <= 0.091 AND body_atr > 1.33
15,7,8,0.4666666666666667,3.102272727272727,123.33333333333333,1850.0,330.0,opposite_wick_ratio <= 0.091 AND dir_wick_ratio > 0.0946
15,7,8,0.4666666666666667,3.102272727272727,123.33333333333333,1850.0,330.0,dir_sweep_points <= 103 AND range_atr > 1.64
15,7,8,0.4666666666666667,3.102272727272727,123.33333333333333,1850.0,440.0,dir_sweep_points <= 103 AND body_atr > 1.33
15,7,8,0.4666666666666667,3.102272727272727,123.33333333333333,1850.0,330.0,dir_prev5_ret_points > -357 AND range_atr > 1.64
15,7,8,0.4666666666666667,3.102272727272727,123.33333333333333,1850.0,550.0,dir_prev5_ret_points > -357 AND body_atr > 1.33
15,7,8,0.4666666666666667,3.102272727272727,123.33333333333333,1850.0,330.0,dir_prev10_ret_points > -543 AND range_atr > 1.64
13,6,7,0.46153846153846156,3.038961038961039,120.76923076923077,1570.0,220.0,atr_points <= 279 AND dir_ema_slow_dist_points > -1.13e+03
