trades,wins,losses,win_rate,pf,expectancy,total,max_dd,filter
9,3,6,0.3333333333333333,1.7727272727272727,56.666666666666664,510.0,440.0,body_atr > 1.56
9,3,6,0.3333333333333333,1.7727272727272727,56.666666666666664,510.0,440.0,dir_wick_ratio <= 0.108
9,3,6,0.3333333333333333,1.7727272727272727,56.666666666666664,510.0,440.0,dir_prev5_ret_points > 58.8
19,6,13,0.3157894736842105,1.6363636363636365,47.89473684210526,910.0,550.0,trend_against_trade == False
13,4,9,0.3076923076923077,1.5757575757575757,43.84615384615385,570.0,660.0,rsi > 51.9
13,4,9,0.3076923076923077,1.5757575757575757,43.84615384615385,570.0,770.0,adx > 26.1
13,4,9,0.3076923076923077,1.5757575757575757,43.84615384615385,570.0,440.0,body_atr > 1.46
20,6,14,0.3,1.5194805194805194,40.0,800.0,770.0,rsi > 46.7
20,6,14,0.3,1.5194805194805194,40.0,800.0,820.0,rsi <= 57.8
20,6,14,0.3,1.5194805194805194,40.0,800.0,770.0,adx > 18.7
20,6,14,0.3,1.5194805194805194,40.0,800.0,660.0,adx <= 30.4
20,6,14,0.3,1.5194805194805194,40.0,800.0,990.0,body_atr <= 1.58
20,6,14,0.3,1.5194805194805194,40.0,800.0,770.0,dir_wick_ratio <= 0.214
20,6,14,0.3,1.5194805194805194,40.0,800.0,880.0,opposite_wick_ratio > 0.00701
20,6,14,0.3,1.5194805194805194,40.0,800.0,820.0,vol_rel20 <= 1.35
20,6,14,0.3,1.5194805194805194,40.0,800.0,710.0,dir_prev5_ret_points <= 139
20,6,14,0.3,1.5194805194805194,40.0,800.0,880.0,dir_ema_slow_dist_points <= 369
20,6,14,0.3,1.5194805194805194,40.0,800.0,770.0,trend_with_trade == False
10,3,7,0.3,1.5194805194805194,40.0,400.0,550.0,outside_bar == False
27,8,19,0.2962962962962963,1.492822966507177,38.148148148148145,1030.0,990.0,spread <= 20
27,8,19,0.2962962962962963,1.492822966507177,38.148148148148145,1030.0,990.0,dir_fvg_confirm == False
27,8,19,0.2962962962962963,1.492822966507177,38.148148148148145,1030.0,990.0,dir_pinbar == False
27,8,19,0.2962962962962963,1.492822966507177,38.148148148148145,1030.0,990.0,inside_bar == False
17,5,12,0.29411764705882354,1.4772727272727273,37.05882352941177,630.0,550.0,outside_bar == True
14,4,10,0.2857142857142857,1.4181818181818182,32.857142857142854,460.0,550.0,rsi <= 51.9
14,4,10,0.2857142857142857,1.4181818181818182,32.857142857142854,460.0,550.0,adx <= 26.1
14,4,10,0.2857142857142857,1.4181818181818182,32.857142857142854,460.0,770.0,body_atr <= 1.46
18,5,13,0.2777777777777778,1.3636363636363635,28.88888888888889,520.0,770.0,rsi <= 56.5
