setup_id,family,params,trades,trades_per_active_day,wins,losses,unresolved,win_rate,profit_factor,expectancy_points,total_points,max_dd_points,profit_to_dd,max_losing_streak,active_trade_days,worst_day_points,best_day_points
baseline_ict_ny_core_450_80_h15,baseline,target=450;stop=80;horizon=15;session=NY Open;spread<=20,17,0.2328767123287671,5,12,0,0.29411764705882354,2.037037037037037,65.88235294117646,1120.0,630.0,1.7777777777777777,7,11,-270.0,880.0
baseline_ict_ny_quality_450_80_h15_atr279_prev10,baseline,target=450;stop=80;horizon=15;session=NY Open;spread<=20;atr<=279;dir_prev10>-322,6,0.0821917808219178,5,1,0,0.8333333333333334,24.444444444444443,351.6666666666667,2110.0,90.0,23.444444444444443,1,5,-90.0,880.0
